Model,MDO3104
Firmware Version,1.10

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-05,
Horizontal Delay,-2.18e-05,
Sample Interval,2e-08,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,5,500
Vertical Units,A,V
Vertical Offset,0,0
Vertical Scale,1,250
Vertical Position,-0.66,-0.66
,,
,,
,,
Label,,
TIME,CH1,CH2
3.704000e-05,0.015625,2.10938
3.706000e-05,0.006875,1.95312
3.708000e-05,0.011875,3.4375
3.710000e-05,0.00828125,4.41406
3.712000e-05,0.0084375,1.71875
3.714000e-05,0.00875,3.86719
3.716000e-05,0.00890625,4.02344
3.718000e-05,0.008125,4.53125
3.720000e-05,0.0114063,4.14062
3.722000e-05,0.00671875,0
3.724000e-05,0.0126563,2.46094
3.726000e-05,0.0090625,1.71875
3.728000e-05,0.0084375,4.41406
3.730000e-05,0.0096875,4.6875
3.732000e-05,0.00828125,4.84375
3.734000e-05,0.0103125,1.67969
3.736000e-05,0.0103125,1.83594
3.738000e-05,0.0129687,0.78125
3.740000e-05,0.00984375,-0.078125
3.742000e-05,0.00328125,3.78906
3.744000e-05,0.01,1.13281
3.746000e-05,0.0117188,4.0625
3.748000e-05,0.0053125,2.61719
3.750000e-05,0.00453125,1.75781
3.752000e-05,0.00859375,0.859375
3.754000e-05,0.0084375,3.32031
3.756000e-05,0.00171875,0.0390625
3.758000e-05,0.0110938,1.75781
3.760000e-05,0.0071875,2.30469
3.762000e-05,0.006875,2.46094
3.764000e-05,0.00265625,0.78125
3.766000e-05,0.0104688,2.77344
3.768000e-05,0.014375,3.86719
3.770000e-05,0.0110938,3.16406
3.772000e-05,0.0075,2.34375
3.774000e-05,0.015,3.51562
3.776000e-05,0.005,4.375
3.778000e-05,0.0104688,1.60156
3.780000e-05,0.00890625,1.5625
3.782000e-05,0.004375,1.13281
3.784000e-05,0.003125,3.55469
3.786000e-05,0.0120313,3.59375
3.788000e-05,0.0171875,0.742188
3.790000e-05,0.004375,3.75
3.792000e-05,0.006875,4.45312
3.794000e-05,0.0071875,4.14062
3.796000e-05,0.0028125,2.07031
3.798000e-05,0.0153125,3.125
3.800000e-05,0.006875,3.16406
3.802000e-05,0.006875,2.34375
3.804000e-05,0.0075,4.25781
3.806000e-05,0,3.125
3.808000e-05,0.00921875,3.86719
3.810000e-05,0.00953125,2.5
3.812000e-05,0.00921875,4.53125
3.814000e-05,0.0075,1.64062
3.816000e-05,0.0101562,4.80469
3.818000e-05,0.00703125,3.59375
3.820000e-05,0.0109375,2.10938
3.822000e-05,0.0117188,2.1875
3.824000e-05,0.00515625,4.64844
3.826000e-05,0.0125,2.46094
3.828000e-05,0.00734375,2.77344
3.830000e-05,0.0117188,2.42188
3.832000e-05,0.00625,4.60938
3.834000e-05,0.0053125,2.30469
3.836000e-05,0.00796875,2.8125
3.838000e-05,0.0140625,5.35156
3.840000e-05,0.00171875,1.91406
3.842000e-05,0.011875,4.76562
3.844000e-05,0.0110938,0.625
3.846000e-05,0.0084375,2.03125
3.848000e-05,0.009375,1.48438
3.850000e-05,0.00359375,3.08594
3.852000e-05,0.01375,4.33594
3.854000e-05,0.0125,2.96875
3.856000e-05,0.00875,1.99219
3.858000e-05,0.0160938,3.04688
3.860000e-05,0.008125,0.976562
3.862000e-05,0.0096875,4.96094
3.864000e-05,0.0125,4.96094
3.866000e-05,0.00265625,2.30469
3.868000e-05,0.00609375,4.02344
3.870000e-05,0.0173437,0.3125
3.872000e-05,0.00828125,1.05469
3.874000e-05,0.005625,2.26562
3.876000e-05,0.0109375,1.83594
3.878000e-05,0.0015625,2.5
3.880000e-05,0.0053125,4.33594
3.882000e-05,0.0154688,1.83594
3.884000e-05,0.016875,3.32031
3.886000e-05,0.0109375,1.60156
3.888000e-05,0.0101562,4.6875
3.890000e-05,0.008125,4.45312
3.892000e-05,0.0107812,0.234375
3.894000e-05,0.00296875,3.24219
3.896000e-05,0.0121875,1.36719
3.898000e-05,0.00734375,3.04688
3.900000e-05,0.006875,3.71094
3.902000e-05,0.00265625,4.96094
3.904000e-05,0.00609375,2.26562
3.906000e-05,0.0046875,2.92969
3.908000e-05,0.011875,2.61719
3.910000e-05,0.0115625,5.50781
3.912000e-05,0.0103125,5
3.914000e-05,0.01125,2.42188
3.916000e-05,0.00765625,4.60938
3.918000e-05,0.01375,3.28125
3.920000e-05,0.0114063,2.10938
3.922000e-05,0.00703125,3.32031
3.924000e-05,0.003125,2.65625
3.926000e-05,-0.0028125,4.25781
3.928000e-05,0.00921875,3.94531
3.930000e-05,0.00546875,2.03125
3.932000e-05,0.0107812,3.47656
3.934000e-05,0.00765625,2.57812
3.936000e-05,0.01125,3.04688
3.938000e-05,0.0071875,2.22656
3.940000e-05,0.011875,1.5625
3.942000e-05,0.010625,2.07031
3.944000e-05,0.009375,3.32031
3.946000e-05,0.00453125,5.35156
3.948000e-05,0.00984375,4.76562
3.950000e-05,0.0103125,4.53125
3.952000e-05,0.01,3.78906
3.954000e-05,0.0090625,3.32031
3.956000e-05,0.0165625,4.25781
3.958000e-05,0.0040625,2.69531
3.960000e-05,0.00703125,3.28125
3.962000e-05,0.011875,3.82812
3.964000e-05,0.00765625,-0.15625
3.966000e-05,0.00828125,6.67969
3.968000e-05,0.0128125,1.44531
3.970000e-05,0.013125,2.46094
3.972000e-05,0.00484375,3.35938
3.974000e-05,0.0096875,2.85156
3.976000e-05,0.008125,1.95312
3.978000e-05,0.00265625,2.46094
3.980000e-05,0.0145312,3.08594
3.982000e-05,0.013125,2.92969
3.984000e-05,0.00828125,4.10156
3.986000e-05,0.00984375,2.61719
3.988000e-05,0.0084375,5.66406
3.990000e-05,0.0154688,3.125
3.992000e-05,0.013125,1.40625
3.994000e-05,0.00046875,5.23438
3.996000e-05,0.00328125,3.28125
3.998000e-05,0.00703125,2.89062
4.000000e-05,0.00203125,2.42188
4.002000e-05,0.00484375,4.10156
4.004000e-05,0.00984375,4.375
4.006000e-05,0.008125,4.49219
4.008000e-05,0.00703125,2.85156
4.010000e-05,0.0120313,2.14844
4.012000e-05,0.00609375,5.74219
4.014000e-05,0.006875,2.61719
4.016000e-05,0.006875,3.20312
4.018000e-05,0.00703125,4.29688
4.020000e-05,0.0107812,3.86719
4.022000e-05,-0.003125,4.96094
4.024000e-05,0.0132813,3.32031
4.026000e-05,0.0154688,3.00781
4.028000e-05,0.005625,1.52344
4.030000e-05,0.00546875,4.41406
4.032000e-05,0.005625,2.57812
4.034000e-05,0.0151562,5.70312
4.036000e-05,0.00078125,3.98438
4.038000e-05,0.0135938,4.64844
4.040000e-05,0.0104688,1.99219
4.042000e-05,0.00171875,3.67188
4.044000e-05,0.00421875,4.25781
4.046000e-05,0.0139063,3.94531
4.048000e-05,0.00484375,2.77344
4.050000e-05,0.0025,4.60938
4.052000e-05,0.00578125,2.61719
4.054000e-05,0.0104688,1.28906
4.056000e-05,0.005,4.92188
4.058000e-05,0.0107812,2.85156
4.060000e-05,0.0090625,2.92969
4.062000e-05,0.0096875,5.27344
4.064000e-05,0.0046875,3.47656
4.066000e-05,0.0075,5.23438
4.068000e-05,0.00640625,2.69531
4.070000e-05,0.0121875,1.95312
4.072000e-05,0.00484375,5.39062
4.074000e-05,0.00484375,3.90625
4.076000e-05,0.000625,1.79688
4.078000e-05,0.0154688,1.99219
4.080000e-05,0.00875,3.08594
4.082000e-05,0.00046875,6.71875
4.084000e-05,0.0021875,3.04688
4.086000e-05,0.0084375,4.45312
4.088000e-05,0.00625,4.64844
4.090000e-05,0.00984375,2.96875
4.092000e-05,0.0109375,2.77344
4.094000e-05,0.00734375,2.85156
4.096000e-05,0.010625,5.3125
4.098000e-05,0.0140625,2.03125
4.100000e-05,0.00390625,5.625
4.102000e-05,0.015625,4.21875
4.104000e-05,0.0114063,4.92188
4.106000e-05,0.00953125,0.078125
4.108000e-05,0.00296875,2.8125
4.110000e-05,0.0125,3.51562
4.112000e-05,0.0134375,3.39844
4.114000e-05,0.0146875,1.99219
4.116000e-05,0.0125,3.39844
4.118000e-05,0.010625,3.75
4.120000e-05,0.0190625,2.34375
4.122000e-05,0.0059375,2.1875
4.124000e-05,0.01125,5.70312
4.126000e-05,0.00328125,1.79688
4.128000e-05,0.0115625,5.07812
4.130000e-05,0.0107812,4.45312
4.132000e-05,0.0128125,3.71094
4.134000e-05,0.0165625,2.77344
4.136000e-05,0.00421875,1.75781
4.138000e-05,0.0176563,2.42188
4.140000e-05,0.0103125,2.92969
4.142000e-05,0.0145312,1.67969
4.144000e-05,-0.0009375,2.57812
4.146000e-05,0.0040625,4.6875
4.148000e-05,0.009375,3.32031
4.150000e-05,0.00546875,3.16406
4.152000e-05,0.0053125,2.73438
4.154000e-05,0.010625,2.53906
4.156000e-05,0.005,1.21094
4.158000e-05,0.00984375,2.96875
4.160000e-05,0.0128125,2.8125
4.162000e-05,0.00890625,1.44531
4.164000e-05,0.00796875,3.47656
4.166000e-05,0.00765625,4.21875
4.168000e-05,0.0065625,3.39844
4.170000e-05,0.006875,1.28906
4.172000e-05,0.01,2.8125
4.174000e-05,0.00796875,4.72656
4.176000e-05,0.0132813,4.17969
4.178000e-05,0.005625,3.67188
4.180000e-05,0.00671875,5
4.182000e-05,0.00765625,2.8125
4.184000e-05,0.00875,2.77344
4.186000e-05,0.00890625,3.00781
4.188000e-05,0.0090625,2.65625
4.190000e-05,0.0109375,3.67188
4.192000e-05,0.00578125,2.89062
4.194000e-05,0.00921875,5.19531
4.196000e-05,0.0142188,1.75781
4.198000e-05,0.018125,3.98438
4.200000e-05,0.00765625,5.23438
4.202000e-05,0.00546875,4.96094
4.204000e-05,0.00609375,2.89062
4.206000e-05,0.0114063,4.41406
4.208000e-05,0.0053125,4.53125
4.210000e-05,0.009375,4.0625
4.212000e-05,0.015,3.98438
4.214000e-05,0.00515625,2.22656
4.216000e-05,0.00796875,2.69531
4.218000e-05,0.01625,2.96875
4.220000e-05,0.0075,1.5625
4.222000e-05,0.00703125,4.92188
4.224000e-05,0.0121875,3.47656
4.226000e-05,0.0121875,4.49219
4.228000e-05,0.00203125,2.69531
4.230000e-05,0.0117188,3.78906
4.232000e-05,0.01375,4.57031
4.234000e-05,0.01,3.71094
4.236000e-05,0.0078125,3.28125
4.238000e-05,0.00328125,3.4375
4.240000e-05,0.0034375,4.45312
4.242000e-05,0.00671875,4.60938
4.244000e-05,0.008125,3.78906
4.246000e-05,0.0117188,0.351562
4.248000e-05,0.005,3.82812
4.250000e-05,0.00515625,3.20312
4.252000e-05,0.011875,3.125
4.254000e-05,0.00921875,3.16406
4.256000e-05,0.0110938,3.28125
4.258000e-05,0.00765625,2.42188
4.260000e-05,0.011875,4.80469
4.262000e-05,0.00765625,5.23438
4.264000e-05,0.0129687,3.24219
4.266000e-05,0.0123437,4.6875
4.268000e-05,0.0121875,3.55469
4.270000e-05,0.0028125,2.8125
4.272000e-05,0.0101562,4.29688
4.274000e-05,0.004375,5.15625
4.276000e-05,0.00875,2.38281
4.278000e-05,0.00734375,5.03906
4.280000e-05,0.010625,4.76562
4.282000e-05,0.00484375,3.39844
4.284000e-05,0.0103125,4.53125
4.286000e-05,0.008125,4.76562
4.288000e-05,0.00859375,1.32812
4.290000e-05,0.0109375,3.55469
4.292000e-05,0.00390625,4.84375
4.294000e-05,0.0120313,3.4375
4.296000e-05,0.01375,3.98438
4.298000e-05,0.00484375,1.21094
4.300000e-05,0.00734375,4.88281
4.302000e-05,0.00375,2.5
4.304000e-05,0.00390625,3.59375
4.306000e-05,0.008125,2.77344
4.308000e-05,0.0170313,3.125
4.310000e-05,0.015,3.16406
4.312000e-05,0.00828125,5
4.314000e-05,0.0110938,2.57812
4.316000e-05,0.0104688,4.14062
4.318000e-05,0.01125,2.92969
4.320000e-05,0.0107812,0.625
4.322000e-05,0.011875,1.83594
4.324000e-05,0.00703125,3.32031
4.326000e-05,0.00703125,3.51562
4.328000e-05,0.00375,3.08594
4.330000e-05,0.0109375,2.89062
4.332000e-05,0.00921875,2.65625
4.334000e-05,0.00671875,3.63281
4.336000e-05,0.00703125,2.61719
4.338000e-05,0.00625,1.60156
4.340000e-05,0.0153125,4.6875
4.342000e-05,0.011875,2.65625
4.344000e-05,0.010625,2.85156
4.346000e-05,0.0009375,0.9375
4.348000e-05,0.01375,3.47656
4.350000e-05,0.00453125,5.50781
4.352000e-05,0.0126563,4.80469
4.354000e-05,0.00703125,5.07812
4.356000e-05,0.0117188,6.875
4.358000e-05,0.00546875,4.41406
4.360000e-05,0.0110938,3.98438
4.362000e-05,0.0115625,3.35938
4.364000e-05,0.00265625,2.07031
4.366000e-05,0.00203125,5.11719
4.368000e-05,0.0090625,4.88281
4.370000e-05,0.00734375,2.53906
4.372000e-05,0.0129687,3.63281
4.374000e-05,0.0123437,5.27344
4.376000e-05,0.011875,3.20312
4.378000e-05,0.008125,5.39062
4.380000e-05,0.00484375,4.64844
4.382000e-05,0.00328125,0.703125
4.384000e-05,0.00421875,3.28125
4.386000e-05,0.0021875,3.94531
4.388000e-05,0.0128125,4.92188
4.390000e-05,0.00875,4.60938
4.392000e-05,0.0173437,2.57812
4.394000e-05,0.0096875,3.28125
4.396000e-05,0.00734375,3.71094
4.398000e-05,0.00109375,0.664062
4.400000e-05,0.0071875,4.49219
4.402000e-05,0.00703125,5.19531
4.404000e-05,0.0109375,5.11719
4.406000e-05,0.0103125,1.99219
4.408000e-05,0.0110938,3.00781
4.410000e-05,0.0114063,3.55469
4.412000e-05,0.0025,4.17969
4.414000e-05,0.0101562,1.44531
4.416000e-05,0.0139063,3.78906
4.418000e-05,0.00671875,3.16406
4.420000e-05,0.009375,1.67969
4.422000e-05,0.0132813,5.07812
4.424000e-05,0.00625,4.25781
4.426000e-05,0.0090625,4.80469
4.428000e-05,0.00796875,4.45312
4.430000e-05,0.0129687,3.04688
4.432000e-05,0.015,3.125
4.434000e-05,0.005625,5.23438
4.436000e-05,0,4.6875
4.438000e-05,0.0059375,4.29688
4.440000e-05,-0.0025,0.585938
4.442000e-05,0.0101562,5.19531
4.444000e-05,0.00984375,3.59375
4.446000e-05,0.00578125,2.92969
4.448000e-05,0.0135938,4.02344
4.450000e-05,0.00796875,1.79688
4.452000e-05,0.010625,3.00781
4.454000e-05,0.0232813,2.1875
4.456000e-05,0.0101562,0.9375
4.458000e-05,0.0153125,5.15625
4.460000e-05,0.00875,2.77344
4.462000e-05,0.0065625,3.78906
4.464000e-05,0.0034375,4.49219
4.466000e-05,0.004375,3.4375
4.468000e-05,0.005,3.90625
4.470000e-05,0.010625,5
4.472000e-05,0.0140625,3.47656
4.474000e-05,0.005,2.92969
4.476000e-05,0.0140625,4.41406
4.478000e-05,0.010625,2.85156
4.480000e-05,0.0139063,3.78906
4.482000e-05,0.004375,4.02344
4.484000e-05,0.001875,3.35938
4.486000e-05,0.0021875,2.8125
4.488000e-05,0.00984375,2.5
4.490000e-05,0.0110938,5.23438
4.492000e-05,0.00859375,3.20312
4.494000e-05,0.0115625,0.234375
4.496000e-05,0.009375,3.55469
4.498000e-05,0.0129687,3.08594
4.500000e-05,0.00953125,2.57812
4.502000e-05,0.01,5.70312
4.504000e-05,0.009375,4.72656
4.506000e-05,0.0134375,3.94531
4.508000e-05,0.0109375,3.86719
4.510000e-05,0.0146875,2.26562
4.512000e-05,0.0103125,4.60938
4.514000e-05,0.0103125,5.42969
4.516000e-05,0.0101562,4.72656
4.518000e-05,0.00484375,4.02344
4.520000e-05,0.0009375,3.59375
4.522000e-05,0.00921875,5.11719
4.524000e-05,0.00953125,4.33594
4.526000e-05,0.00796875,3.90625
4.528000e-05,0.015,2.96875
4.530000e-05,0.00734375,3.78906
4.532000e-05,0.0117188,2.65625
4.534000e-05,0.00625,6.40625
4.536000e-05,0.0090625,5.35156
4.538000e-05,0.00328125,2.14844
4.540000e-05,0.0065625,1.83594
4.542000e-05,0.00984375,2.61719
4.544000e-05,0.0075,3.51562
4.546000e-05,0.00953125,4.53125
4.548000e-05,0.0117188,3.94531
4.550000e-05,0.01,4.14062
4.552000e-05,-0.00015625,3.51562
4.554000e-05,0.0103125,2.57812
4.556000e-05,0.00453125,4.375
4.558000e-05,0.00703125,3.125
4.560000e-05,0.0148438,4.02344
4.562000e-05,0.0104688,3.24219
4.564000e-05,0.0171875,2.34375
4.566000e-05,0.008125,2.89062
4.568000e-05,0.0075,1.32812
4.570000e-05,0.0157812,3.16406
4.572000e-05,0.00578125,1.75781
4.574000e-05,0.0103125,4.14062
4.576000e-05,0.01,5.07812
4.578000e-05,0.0110938,5.42969
4.580000e-05,0.0132813,4.6875
4.582000e-05,0.00390625,5.54688
4.584000e-05,0.0090625,3.90625
4.586000e-05,0.00375,5.70312
4.588000e-05,0.00859375,4.72656
4.590000e-05,0.0101562,5.82031
4.592000e-05,0.0021875,4.45312
4.594000e-05,0.0146875,5.66406
4.596000e-05,0.00921875,5.3125
4.598000e-05,0.0065625,3.63281
4.600000e-05,0.00765625,4.45312
4.602000e-05,0.00015625,4.80469
4.604000e-05,0.01,2.73438
4.606000e-05,0.014375,3.98438
4.608000e-05,0.00984375,3.00781
4.610000e-05,0.0040625,4.60938
4.612000e-05,0.0110938,5.11719
4.614000e-05,-0.00015625,3.20312
4.616000e-05,0.00984375,5.03906
4.618000e-05,0.0109375,3.67188
4.620000e-05,0.006875,5
4.622000e-05,0.0084375,1.52344
4.624000e-05,0.00921875,3.24219
4.626000e-05,0.00578125,3.59375
4.628000e-05,0.008125,3.94531
4.630000e-05,0.0034375,3.51562
4.632000e-05,0.0120313,4.45312
4.634000e-05,0.0046875,4.10156
4.636000e-05,0.00828125,1.71875
4.638000e-05,0.01375,4.02344
4.640000e-05,0.011875,5.03906
4.642000e-05,0.0104688,4.84375
4.644000e-05,0.008125,5.11719
4.646000e-05,0.00484375,6.21094
4.648000e-05,0.0107812,4.60938
4.650000e-05,0.009375,5.27344
4.652000e-05,0.011875,5.27344
4.654000e-05,0.00765625,2.77344
4.656000e-05,0.0121875,4.33594
4.658000e-05,0.00609375,5.11719
4.660000e-05,0.00640625,5.3125
4.662000e-05,0.00890625,5.89844
4.664000e-05,0.0107812,2.46094
4.666000e-05,0.00921875,3.4375
4.668000e-05,0.0121875,6.17188
4.670000e-05,0.0075,4.10156
4.672000e-05,0.0123437,4.53125
4.674000e-05,0.001875,4.88281
4.676000e-05,0.00734375,3.39844
4.678000e-05,0.00578125,1.40625
4.680000e-05,0.0065625,3.59375
4.682000e-05,0.01125,6.13281
4.684000e-05,0.00703125,6.83594
4.686000e-05,0.0132813,3.75
4.688000e-05,0.004375,3.20312
4.690000e-05,-0.0009375,2.53906
4.692000e-05,0.0160938,3.82812
4.694000e-05,0.0123437,2.53906
4.696000e-05,0.0151562,5.03906
4.698000e-05,0.005625,4.45312
4.700000e-05,0.0084375,3.78906
4.702000e-05,0.0071875,3.67188
4.704000e-05,0.0132813,4.02344
4.706000e-05,0.0117188,4.375
4.708000e-05,0.00609375,5.15625
4.710000e-05,0.0110938,5.74219
4.712000e-05,0.00703125,3.55469
4.714000e-05,0.0153125,4.14062
4.716000e-05,0.0078125,3.51562
4.718000e-05,0.0075,3.20312
4.720000e-05,0.0140625,3.63281
4.722000e-05,0.0104688,4.72656
4.724000e-05,0.00671875,5.39062
4.726000e-05,0.00703125,0.429688
4.728000e-05,0.00328125,5
4.730000e-05,0.00953125,3.86719
4.732000e-05,0.0053125,1.75781
4.734000e-05,0.00375,3.08594
4.736000e-05,0.00984375,3.00781
4.738000e-05,0.006875,5.3125
4.740000e-05,0.0128125,3.86719
4.742000e-05,0.0117188,3.67188
4.744000e-05,0.00453125,6.71875
4.746000e-05,0.0109375,2.96875
4.748000e-05,0.00921875,4.49219
4.750000e-05,0.00984375,4.33594
4.752000e-05,0.00328125,3.98438
4.754000e-05,0.011875,6.79688
4.756000e-05,0.00875,2.77344
4.758000e-05,0.0132813,2.69531
4.760000e-05,0.011875,5.89844
4.762000e-05,0.0065625,3.94531
4.764000e-05,0.0135938,4.10156
4.766000e-05,0.0173437,3.125
4.768000e-05,0.0114063,2.73438
4.770000e-05,0.00484375,4.33594
4.772000e-05,0.00703125,4.0625
4.774000e-05,0.0126563,3.08594
4.776000e-05,0.0101562,3.59375
4.778000e-05,-0.00109375,5.07812
4.780000e-05,0.0103125,4.17969
4.782000e-05,0.0154688,3.71094
4.784000e-05,0.0115625,3.94531
4.786000e-05,-0.0009375,3.71094
4.788000e-05,0.0109375,-0.0390625
4.790000e-05,0.00390625,4.88281
4.792000e-05,0.00921875,2.5
4.794000e-05,0.0101562,3.55469
4.796000e-05,0.0125,4.41406
4.798000e-05,0.00921875,3.67188
4.800000e-05,0.00984375,4.6875
4.802000e-05,0.0120313,7.14844
4.804000e-05,0.0075,2.53906
4.806000e-05,0.008125,0.390625
4.808000e-05,0.01375,3.71094
4.810000e-05,0.00421875,3.4375
4.812000e-05,0.0129687,5.3125
4.814000e-05,0.004375,4.49219
4.816000e-05,0.0090625,3.75
4.818000e-05,0.0117188,4.25781
4.820000e-05,0.004375,1.79688
4.822000e-05,0.0146875,4.49219
4.824000e-05,0.00578125,3.78906
4.826000e-05,0.0075,2.10938
4.828000e-05,0.008125,3.59375
4.830000e-05,0.0129687,3.4375
4.832000e-05,0.003125,4.92188
4.834000e-05,0.0040625,3.71094
4.836000e-05,0.00140625,6.05469
4.838000e-05,0.00921875,1.52344
4.840000e-05,0.0140625,2.57812
4.842000e-05,0.00765625,2.46094
4.844000e-05,0.00265625,5.35156
4.846000e-05,0.00703125,3.39844
4.848000e-05,0.0195312,3.28125
4.850000e-05,0.0175,2.89062
4.852000e-05,0.00984375,3.86719
4.854000e-05,0.0134375,2.57812
4.856000e-05,0.00828125,6.5625
4.858000e-05,0.00875,5.50781
4.860000e-05,0.0120313,5.15625
4.862000e-05,0.00625,3.4375
4.864000e-05,0.0148438,5.03906
4.866000e-05,0.0103125,6.01562
4.868000e-05,0.0139063,4.0625
4.870000e-05,0.0132813,2.07031
4.872000e-05,0.0084375,2.38281
4.874000e-05,0.005,5.3125
4.876000e-05,0.0157812,3.63281
4.878000e-05,0.0170313,3.16406
4.880000e-05,0.005,2.57812
4.882000e-05,0.0115625,4.76562
4.884000e-05,0.0078125,4.45312
4.886000e-05,0.0109375,3.90625
4.888000e-05,0.00671875,5.78125
4.890000e-05,0.0110938,3.32031
4.892000e-05,0.0120313,5.50781
4.894000e-05,0.011875,5.35156
4.896000e-05,0.0134375,5.50781
4.898000e-05,0.0071875,4.92188
4.900000e-05,0.0071875,4.02344
4.902000e-05,0.000625,5.15625
4.904000e-05,0.00453125,4.45312
4.906000e-05,0.013125,3.55469
4.908000e-05,-0.0009375,4.45312
4.910000e-05,0.0139063,4.57031
4.912000e-05,0.0153125,5.15625
4.914000e-05,0.0109375,3.20312
4.916000e-05,0.0096875,4.375
4.918000e-05,0.00703125,5.27344
4.920000e-05,0.0046875,3.47656
4.922000e-05,0.0114063,3.4375
4.924000e-05,0.0107812,6.83594
4.926000e-05,0.0059375,5.70312
4.928000e-05,0.0120313,5.15625
4.930000e-05,0.0090625,2.42188
4.932000e-05,0.0126563,6.32812
4.934000e-05,0.00453125,4.53125
4.936000e-05,0.00921875,3.47656
4.938000e-05,0.00453125,2.69531
4.940000e-05,0.00734375,5.54688
4.942000e-05,0.010625,4.41406
4.944000e-05,0.01125,3.67188
4.946000e-05,0.0129687,4.02344
4.948000e-05,0.00078125,4.60938
4.950000e-05,0.006875,4.6875
4.952000e-05,0.0110938,4.76562
4.954000e-05,0.0140625,4.72656
4.956000e-05,0.00921875,5.27344
4.958000e-05,0.0096875,3.47656
4.960000e-05,0.00875,3.94531
4.962000e-05,0.009375,3.00781
4.964000e-05,0.0059375,3.00781
4.966000e-05,0.0114063,3.82812
4.968000e-05,0.00625,5.39062
4.970000e-05,0.0117188,2.92969
4.972000e-05,0.009375,3.32031
4.974000e-05,0.0101562,4.25781
4.976000e-05,0.006875,2.5
4.978000e-05,0.00671875,5.11719
4.980000e-05,0.0101562,5.11719
4.982000e-05,0.0135938,5.15625
4.984000e-05,0.0148438,4.41406
4.986000e-05,0.00875,7.65625
4.988000e-05,0.011875,7.26562
4.990000e-05,0.0084375,3.78906
4.992000e-05,0.0040625,5.66406
4.994000e-05,0.0046875,5.23438
4.996000e-05,0.0065625,1.60156
4.998000e-05,0.00453125,3.4375
5.000000e-05,0.0175,2.53906
5.002000e-05,0.0059375,4.92188
5.004000e-05,0.00984375,4.76562
5.006000e-05,0.00203125,3.98438
5.008000e-05,0.013125,5.42969
5.010000e-05,0.0142188,4.88281
5.012000e-05,0.016875,2.8125
5.014000e-05,0.00421875,4.10156
5.016000e-05,0.00890625,2.85156
5.018000e-05,0.0059375,6.60156
5.020000e-05,0.00578125,4.96094
5.022000e-05,0.0189063,3.16406
5.024000e-05,0.00984375,2.8125
5.026000e-05,0.011875,5.19531
5.028000e-05,0.005,3.59375
5.030000e-05,0.009375,3.98438
5.032000e-05,0.008125,5.54688
5.034000e-05,0.004375,3.08594
5.036000e-05,0.0078125,2.46094
5.038000e-05,0.00890625,3.24219
5.040000e-05,0.0145312,5.39062
5.042000e-05,0.00609375,0.859375
5.044000e-05,0.00515625,4.6875
5.046000e-05,0.0059375,4.0625
5.048000e-05,0.0164063,4.21875
5.050000e-05,0.0104688,6.01562
5.052000e-05,0.00875,5.27344
5.054000e-05,0.003125,1.95312
5.056000e-05,0.0084375,5.78125
5.058000e-05,0.009375,2.77344
5.060000e-05,0.0115625,2.69531
5.062000e-05,0.013125,3.86719
5.064000e-05,0.00984375,2.96875
5.066000e-05,0.00828125,3.86719
5.068000e-05,0.0179687,4.33594
5.070000e-05,0.0115625,7.61719
5.072000e-05,0.0128125,4.14062
5.074000e-05,0.0115625,6.64062
5.076000e-05,0.0025,3.71094
5.078000e-05,0.0175,4.60938
5.080000e-05,0.00671875,5.46875
5.082000e-05,0.00625,2.38281
5.084000e-05,0.0084375,4.76562
5.086000e-05,0.0075,4.6875
5.088000e-05,0.0157812,3.86719
5.090000e-05,0.0109375,2.61719
5.092000e-05,0.0078125,5.54688
5.094000e-05,0.0159375,4.02344
5.096000e-05,0.0140625,4.53125
5.098000e-05,0.016875,6.36719
5.100000e-05,0.0071875,5.19531
5.102000e-05,0.0134375,4.14062
5.104000e-05,0.00390625,3.67188
5.106000e-05,0.00765625,2.46094
5.108000e-05,0.01125,3.39844
5.110000e-05,0.010625,3.47656
5.112000e-05,0.0114063,5.97656
5.114000e-05,0.01125,2.89062
5.116000e-05,0.0021875,3.16406
5.118000e-05,0.00875,4.33594
5.120000e-05,0.0171875,3.94531
5.122000e-05,0.0167188,6.05469
5.124000e-05,0.0101562,4.10156
5.126000e-05,0.0110938,4.84375
5.128000e-05,0.0175,4.17969
5.130000e-05,0.0101562,4.92188
5.132000e-05,0.01125,5.19531
5.134000e-05,0.014375,1.875
5.136000e-05,0.0148438,4.76562
5.138000e-05,0.0065625,3.67188
5.140000e-05,0.00140625,4.76562
5.142000e-05,-0.00015625,5.85938
5.144000e-05,0.0109375,3.86719
5.146000e-05,0.00953125,3.90625
5.148000e-05,0.00421875,3.16406
5.150000e-05,0.0059375,2.96875
5.152000e-05,0.0110938,5.89844
5.154000e-05,0.00515625,5.23438
5.156000e-05,0.0090625,6.48438
5.158000e-05,0.0132813,5.89844
5.160000e-05,0.00578125,5.66406
5.162000e-05,0.0090625,5.15625
5.164000e-05,0.0104688,3.98438
